mean_depth,0.025,0.075,0.125,0.175,0.225,0.275,0.325,0.375,0.425,0.475,0.525,0.575,0.625,0.675,0.725,0.775,0.825,0.875,0.925,0.975
0.32,0.0047879084,0.019611107,0.05406807,0.10367169,0.14512272,0.15834296,0.14490855,0.11827658,0.08918386,0.06293836,0.041698597,0.025948144,0.01516666,0.008326714,0.004293955,0.0020798952,0.00094629277,0.00040439868,0.00016232823,6.120382e-05
0.33,0.0045304927,0.017994303,0.049199846,0.09533177,0.13662823,0.15349412,0.14452958,0.12105327,0.09362313,0.06791678,0.04641072,0.02989786,0.018158592,0.010397949,0.00561354,0.0028572588,0.0013711532,0.00062036316,0.00026462425,0.00010642334
0.34,0.004296763,0.016567709,0.044893466,0.087728985,0.12840833,0.14823207,0.14342615,0.12313728,0.097519934,0.07254956,0.050989922,0.033896837,0.021317309,0.012682682,0.007138316,0.0038009002,0.0019146224,0.00091240107,0.00041133387,0.00017543211
0.35,0.00408383,0.015303787,0.041074935,0.08080954,0.12052415,0.14267993,0.14168455,0.124568686,0.10088279,0.07681396,0.05538924,0.037890643,0.024597209,0.0151531035,0.008858912,0.004914986,0.00258778,0.001292991,0.0006130936,0.00027588065
0.36,0.0038892545,0.014179691,0.037680816,0.07451887,0.113016374,0.13694601,0.1393909,0.12539092,0.1037264,0.08069775,0.059572496,0.04183157,0.027953789,0.017778005,0.010760537,0.0061985995,0.0033983018,0.0017731237,0.00088049093,0.00041612086
0.37,0.003710966,0.013176372,0.034656703,0.06880354,0.10590922,0.13112362,0.13662958,0.12565008,0.106069975,0.08419701,0.063513294,0.04567924,0.03134529,0.020524576,0.012824204,0.0076461234,0.004350177,0.0023617137,0.0012234955,0.00060482835
0.38,0.0035471988,0.012277866,0.031955916,0.0636125,0.09921398,0.12529157,0.13348173,0.12539437,0.10793605,0.08731421,0.06719381,0.049400672,0.034733843,0.023359954,0.015028009,0.009247881,0.0054437043,0.0030651959,0.001650948,0.0008505894
0.39,0.0033964394,0.011470725,0.029538348,0.05889773,0.09293201,0.11951494,0.1300239,0.124673374,0.1093497,0.09005671,0.07060344,0.052970003,0.0380862,0.026252488,0.01734837,0.0109909335,0.006675725,0.003887319,0.0021701504,0.0011614952
0.4,0.0032573843,0.0107435705,0.02736948,0.05461468,0.08705717,0.1138463,0.12632707,0.1235373,0.110337935,0.09243541,0.07373749,0.0563679,0.041374054,0.029172687,0.019761128,0.012859931,0.008040029,0.004829127,0.0027865814,0.001544781
0.41,0.0031289055,0.010086724,0.025419543,0.050722342,0.081577875,0.10832694,0.122455865,0.12203622,0.110929266,0.09446384,0.07659598,0.059580833,0.044574074,0.032093886,0.022242492,0.014837967,0.009527877,0.0058890977,0.0035037433,0.0020065347
